ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp,emb1_1,emb1_2,emb1_3,emb1_4,emb1_5,emb1_6,emb1_7,emb1_8,emb1_9,emb1_10,emb2_1,emb2_2,emb2_3,emb2_4,emb2_5,ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp
1,2930000000,3354000000,1852000000,17024000000.0,288000000.0,284000000.0,120000000.0,126000000.0,3132.0,177961457.0,2891119.0,37804.0,2173773.0,2706000000,2.166,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.33567868961928593,-0.29402809863416407,-0.2711500355049868,-0.2881678607060342,-0.22107598776174955,-0.24691455262503118,-0.3057587210964996,-0.3103970390787554,0.4721197348246016,-0.3244525575539409,-0.45735112840454223,-0.8660160420895693,0.8370136834927295,-0.02726641460640854,-0.3490320230981094
1,410750000,638062500,287000000,2196875000.0,7500000.0,8000000.0,4000000.0,2000000.0,1119.5625,24048074.84,65251467.56,69909.84375,2106298.063,74937500,25.52552553,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.6290649256955003,-0.660190446660518,-0.6407589463329162,-0.6304880392550264,-0.5686730349886313,-0.6034194059247191,-0.48400141863410207,-0.5601932511046299,-1.0150808124399628,-0.6392092173090225,-0.1740255994240299,1.1555041864268139,-1.1550916346249347,-0.5304161334778852,3.3276733041160877
1,22246000000,18504000000,10902000000,109698000000.0,2144000000.0,1962000000.0,1842000000.0,1306000000.0,2446.0,1249692130.0,4315438.0,37804.0,2173786.0,13906000000,0.02032819,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,1.913819588061832,1.7484929728556111,1.8662050079408667,1.8514364271683381,2.078888788185105,1.9205316206969845,2.340223392349634,2.066695946328761,-0.03483741312334265,1.867263081829976,-0.4508799340730397,-0.8660160420895693,0.8373974907297119,2.114559122172189,-0.686753051042307
1,3863812500,4592875000,2035500000,16475562500.0,53437500.0,62000000.0,25812500.0,29437500.0,1067.96875,72088096.06,639656522.9,69909.84375,2106298.469,1028375000,0.222,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.22692896864045498,-0.12700312883601916,-0.22781250506605702,-0.30082987191339655,-0.5117470479762075,-0.5336684563660845,-0.45048487690962835,-0.504920802979953,-1.053208830445705,-0.5409661899545098,2.4357034978516565,1.1555041864268139,-1.1550796480296885,-0.3480860633687473,-0.655010633276858
1,60000000,98000000,50000000,422000000.0,6000000.0,4000000.0,2000000.0,0.0,2470.0,21382518.0,642229.0,37804.0,2173747.0,32000000,7.006006006,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.6699124883842895,-0.7330016041635837,-0.696731669570117,-0.6714653377469553,-0.5705318427278125,-0.6085861429290624,-0.48707456859164694,-0.5642222222663376,-0.017101302991053058,-0.6446603467402081,-0.4675686458428217,-0.8660160420895693,0.8362460690187647,-0.5386272615122987,0.41276751958330865
1,61750000,117250000,44937500,338125000.0,,,,,1084.875,4280209.469,13688599.47,69876.875,2106296.219,2000000,19.60744298,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.6697086872874816,-0.730406321614001,-0.6979272894493926,-0.6734017957572437,,,,,-1.0407150341155376,-0.6796349891772281,-0.40829428480983254,1.1534283339573115,-1.15514607620532,-0.5443642942000985,2.3961883897271443
1,396000000,610000000,338000000,2782000000.0,50000000.0,40000000.0,16000000.0,12000000.0,3462.0,113211236.0,1649389.0,37804.0,2173760.0,140000000,1.0,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.6307826777971671,-0.6639738293383187,-0.6287141831046578,-0.6169790080386929,-0.516006815711831,-0.5620855098899726,-0.4655625188888329,-0.5400483952960916,0.7159912491435836,-0.4568683552860498,-0.46299275513089827,-0.8660160420895693,0.8366298762557471,-0.5179739438362193,-0.5325562306435935
1,105437500,225250000,96375000,690625000.0,1375000.0,0.0,0.0,0.0,1094.28125,13210699.81,19645789.38,69909.84375,2106297.656,11750000,0.5,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.6646209384778836,-0.7158457753617966,-0.685779201046382,-0.665263477442768,-0.5762631665902879,-0.6137528799334057,-0.4901477185491918,-0.5642222222663376,-1.0337637722017106,-0.6613719163354781,-0.38122862495605253,1.1555041864268139,-1.1551036507438193,-0.5424997585765635,-0.6112544328500618
1,3394000000,3746000000,2070000000,19306000000.0,412000000.0,324000000.0,176000000.0,158000000.0,3755.0,205100345.0,2899514.0,37804.0,2174345.0,3058000000,0.714408233,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.2816422845227836,-0.24117870853357054,-0.21966457699988223,-0.23548235036948545,-0.06741454798943816,-0.19524718258159815,-0.21971052228524318,-0.2459335004914329,0.9325195936752858,-0.2689528627485385,-0.4573129868952224,-0.8660160420895693,0.8539012019199539,0.04004810226377595,-0.5775073478993307
1,473500000,711875000,318062500,2460687500.0,9562500.0,9187500.0,4000000.0,4000000.0,1115.46875,24853935.0,76569932.63,69909.84375,2106315.938,83562500,1.800720288,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.621757200652816,-0.6502390548064362,-0.6334228589255088,-0.624397287197331,-0.5661171743472573,-0.6018855308765547,-0.48400141863410207,-0.5561642799429223,-1.0181061124755486,-0.6375612134211759,-0.12260173510550755,1.1555041864268139,-1.154563899674084,-0.5287667365801427,-0.40652573637190237
1,25870000000,22056000000,12610000000,129588000000.0,2708000000.0,2288000000.0,2244000000.0,1576000000.0,4000.0,1450949192.0,4359847.0,37804.0,2174360.0,20566000000,0.19997818,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,2.335862545108652,2.2273731607058873,2.2695864901735203,2.310645366955347,2.7778004981172306,2.3416206865509634,2.957926533816153,2.610607053159294,1.1135757179424088,2.2788387336559444,-0.45067816798758575,-0.8660160420895693,0.8543440564241643,3.3881803788637477,-0.6584767885634871
1,4367875000,5131937500,2287125000,18538625000.0,62625000.0,72000000.0,30500000.0,34562500.0,1109.15625,79246514.81,740330605.9,69909.84375,2106316.406,1199687500,1.800720288,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.16822697414917115,-0.05432679120565897,-0.16838576884428214,-0.2531990653101117,-0.5003618505737227,-0.5207516138552263,-0.4432821816966325,-0.4945965643780772,-1.0227710789426352,-0.5263270471895495,2.8931021250122972,1.1555041864268139,-1.1545500826135562,-0.3153252162911238,-0.40652573637190237
1,68000000,106000000,54000000,460000000.0,6000000.0,6000000.0,2000000.0,0.0,3012.0,18285747.0,637961.0,37804.0,2174314.0,34000000,35.13855422,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.6689808262274533,-0.731923045181939,-0.6957869822580967,-0.670588015488941,-0.5705318427278125,-0.6060027744268908,-0.48707456859164694,-0.5642222222663376,0.38343918416315365,-0.6509933197559862,-0.46758803690437944,-0.8660160420895693,0.852985969277919,-0.5382447926664453,4.84072945544049
1,68000000,127062500,48312500,364062500.0,,,,,1133.59375,4327184.719,15255309.16,69877.84375,2106314.0,2000000,22.02102102,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.6689808262274533,-0.7290834016130774,-0.6971302095298755,-0.6728029655975792,,,,,-1.0047116543027257,-0.6795389236332601,-0.40117615827705577,1.1534893305701595,-1.1546211164760303,-0.5443642942000985,2.7760768949931673
1,456000000,662000000,366000000,3086000000.0,56000000.0,46000000.0,18000000.0,14000000.0,3490.0,115248289.0,1679490.0,37804.0,2174330.0,150000000,1.0,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.6237952116208954,-0.6569631959576278,-0.6221013719205158,-0.6099604299745777,-0.5085715847551063,-0.5543354043834577,-0.462489368931288,-0.536019424134384,0.7366833776312548,-0.45270253169731506,-0.4628559954439373,-0.8660160420895693,0.8534583474157434,-0.5160615996069527,-0.5325562306435935
1,116875000,241000000,102250000,739000000.0,1625000.0,0.0,0.0,0.0,1079.8125,13278182.88,21412404.22,69877.84375,2106314.469,13187500,0.600240096,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.6632889527380318,-0.7137223623666835,-0.6843916915568522,-0.6641466231208879,-0.5759533653004243,-0.6137528799334057,-0.4901477185491918,-0.5642222222663376,-1.0444562448465673,-0.6612339117941892,-0.3732022573104926,1.1534893305701595,-1.1546072698918641,-0.5422248590936065,-0.5954770021616542
1,1734000000,1646000000,902000000,8996000000.0,178000000.0,124000000.0,72000000.0,62000000.0,3707.0,131388340.0,3422047.0,37804.0,2174629.0,416000000,5.046254588,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.47496218206630486,-0.5243004412153215,-0.4955132721098001,-0.4735137314254966,-0.3573885553017032,-0.4535840327987633,-0.37951432007757646,-0.4393241162534003,0.8970473734107066,-0.41969572962629326,-0.4549389312323947,-0.8660160420895693,0.862285913866338,-0.46519324310846105,0.10430969284695472
1,3022000000,3046000000,1712000000,16234000000.0,138000000.0,214000000.0,92000000.0,118000000.0,3677.0,255035892.0,7721467.0,37804.0,2174631.0,1056000000,4.034580499,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.3249645748156691,-0.33555261942748754,-0.3042140914256961,-0.30640692870159664,-0.40695676167986816,-0.33733245020103897,-0.3487828205021278,-0.326512923725586,0.8748772357453446,-0.16683343845816864,-0.4354051172955248,-0.8660160420895693,0.8623449611335661,-0.34280321243539835,-0.054924171199378556
1,468125000,937812500,427000000,3114625000.0,5812500.0,6000000.0,2000000.0,2000000.0,1084.90625,78569319.81,64882019.59,69877.84375,2106323.875,44562500,4.034580499,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.6223831611644404,-0.6197781898170156,-0.6076948904122068,-0.6092995523525866,-0.5707641936952103,-0.6060027744268908,-0.48707456859164694,-0.5601932511046299,-1.0406919402221362,-0.5277119276542075,-0.1757041346463004,1.1534893305701595,-1.1543295705940917,-0.5362248790742825,-0.054924171199378556
1,4614000000,4248000000,2270000000,23890000000.0,394000000.0,340000000.0,204000000.0,190000000.0,2995.0,301116090.0,3755675.0,37804.0,2175560.0,1322000000,2.240537037,0.043692306,0.033345293,0.12687166,-0.32071295,-0.056289878,-0.30187026,-0.23153456,-0.16152894,-0.15519217,0.16283798,0.027082026,0.08358014,0.2017378,0.07140856,0.117126256,0.0,-0.139563805605256,-0.17349913243536147,-0.17243021139886888,-0.1296495811395383,-0.08972024085961239,-0.17458023456422495,-0.176686422879615,-0.1814699619041104,0.3708761061527819,-0.07259829788894144,-0.4534231390380685,-0.8660160420895693,0.8897724167609987,-0.29193485593690666,-0.33730016147871533
