ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp,emb1_1,emb1_2,emb1_3,emb1_4,emb1_5,emb1_6,emb1_7,emb1_8,emb1_9,emb1_10,emb2_1,emb2_2,emb2_3,emb2_4,emb2_5,ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp
1,23410000000.0,96868000000.0,33998000000.0,276000000000.0,832000000,886000000,46000000,28000000,37528035.0,97269516692.0,46601606642.0,37771,2193877,7172000000.0,1.12504018,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.26748185247334383,-0.26533216365024337,-0.26387185184853373,-0.2658881787704652,-0.3179981470757755,-0.2970936392455737,-0.3302262021670324,-0.34143272673885283,-0.20555320612875652,-0.26613966000421124,-0.2762499685511705,0.08111071060669232,-0.31081691132441286,-0.27933461503844087,-0.47432429591955577
1,28932000000.0,120000000000.0,41974000000.0,341000000000.0,1048000000,1098000000,64000000,38000000,45827495.0,120000000000.0,57354272808.0,37771,2199060,8742000000.0,0.955221207,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.23069663139759794,-0.23420258694500148,-0.2332622579318762,-0.23449657165926577,-0.2988738153598048,-0.2689889691494193,-0.31283191403360716,-0.3317047551948967,-0.17142636994426783,-0.23698517641785602,-0.24650319748427374,0.08111071060669232,-0.14589286704221274,-0.2538006703987171,-0.4805293498348136
1,28912000000.0,120000000000.0,41966000000.0,341000000000.0,1046000000,1100000000,88000000,50000000,45820563.0,120000000000.0,57318960230.0,37771,2199060,8646000000.0,0.926497838,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.2308298629118165,-0.23420258694500148,-0.2332929596308899,-0.23449657165926577,-0.299050892505323,-0.26872383075228573,-0.2896395298557068,-0.32003118934214936,-0.17145487387445496,-0.23698517641785602,-0.2466008881553437,0.08111071060669232,-0.14589286704221274,-0.2553619816633117,-0.48157887952000866
1,33672000000.0,139000000000.0,48864000000.0,397000000000.0,1202000000,1278000000,66000000,42000000,52841105.0,140000000000.0,66583516862.0,37771,2203455,10208000000.0,0.848093574,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.19912076252779795,-0.20863359345548063,-0.20682041965632822,-0.20745149476346314,-0.2852388751548997,-0.24512651340740138,-0.31089921535211545,-0.32781356657731425,-0.1425868647798485,-0.21133285465125784,-0.22097090570133396,0.08111071060669232,-0.006043132405849729,-0.22995814629563746,-0.48444371067939923
1,33638000000.0,139000000000.0,48848000000.0,396000000000.0,1228000000,1276000000,66000000,40000000,52842274.0,140000000000.0,66520384369.0,37771,2203455,10120000000.0,0.848093574,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.1993472561019695,-0.20863359345548063,-0.20688182305435562,-0.2079344425651739,-0.2829368722631625,-0.24539165180453493,-0.31089921535211545,-0.32975916088610546,-0.1425820579283787,-0.21133285465125784,-0.22114555892567486,0.08111071060669232,-0.006043132405849729,-0.2313893482881825,-0.48444371067939923
1,37626000000.0,156000000000.0,54636000000.0,443000000000.0,1354000000,1430000000,78000000,50000000,57829759.0,156000000000.0,74223078074.0,37771,2207296,11358000000.0,0.965907541,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.17278089216678758,-0.18575607296485674,-0.18466914381794466,-0.18523589588476816,-0.2717810120955129,-0.22497599522525294,-0.29930302326316527,-0.32003118934214936,-0.12207384612091235,-0.19081099723797929,-0.19983640055474233,0.08111071060669232,0.11617821702265319,-0.21125493843851495,-0.48013887945653344
1,37640000000.0,156000000000.0,54640000000.0,443000000000.0,1342000000,1432000000,76000000,44000000,57828703.0,156000000000.0,74232723108.0,37771,2207296,11480000000.0,0.965907541,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.17268763010683458,-0.18575607296485674,-0.1846537929684378,-0.18523589588476816,-0.27284347496862243,-0.2247108568281194,-0.301235721944657,-0.32586797226852304,-0.12207818832377987,-0.19081099723797929,-0.1998097179986301,0.08111071060669232,0.11617821702265319,-0.20927077203975936,-0.48013887945653344
1,40972000000.0,170000000000.0,59530000000.0,483000000000.0,1510000000,1566000000,76000000,46000000,61894902.0,170000000000.0,80802717875.0,37771,2210591,12370000000.0,0.926293185,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.15049125983802158,-0.1669157619725782,-0.16588737944631451,-0.1659179838163377,-0.2579689947450896,-0.20694658422017273,-0.301235721944657,-0.3239223779597318,-0.10535824423506425,-0.17285437200136056,-0.18163412068839002,0.08111071060669232,0.22102574276254308,-0.19479611552424714,-0.4815863573823257
1,40924000000.0,170000000000.0,59510000000.0,483000000000.0,1508000000,1562000000,112000000,66000000,61886440.0,170000000000.0,80808344848.0,37771,2210591,12452000000.0,0.916625,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.15081101547214612,-0.1669157619725782,-0.16596413369384877,-0.1659179838163377,-0.2581460718906079,-0.2074768610144398,-0.2664471456778064,-0.3044664348718195,-0.10539303942508783,-0.17285437200136056,-0.181618553918712,0.08111071060669232,0.22102574276254308,-0.19346249548573927,-0.4819396253837032
1,323000000000.0,1590000000000.0,558000000000.0,4430000000000.0,23698000000,15880000000,2086000000,2114000000,605937214.0,1660000000000.0,769000000000.0,37771,2215571,129000000000.0,0.112656267,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,1.7282596147636564,1.744030067244242,1.7470971089734808,1.7402769895360357,1.706524857634347,1.690648924064518,1.6411264529544993,1.6878221373303985,2.131708126234157,1.738243599610204,1.7222329467152682,0.08111071060669232,0.37949028849384864,1.7020344343680993,-0.511316021002622
1,323000000000.0,1590000000000.0,558000000000.0,4430000000000.0,23714000000,15854000000,2036000000,2060000000,605288880.0,1660000000000.0,769000000000.0,37771,2215571,129000000000.0,0.113350411,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,1.7282596147636564,1.744030067244242,1.7470971089734808,1.7402769895360357,1.707941474798493,1.687202124901782,1.592808985917207,1.6352910909930354,2.12904221927023,1.738243599610204,1.7222329467152682,0.08111071060669232,0.37949028849384864,1.7020344343680993,-0.5112906575177953
1,431000000000.0,2120000000000.0,746000000000.0,5920000000000.0,31732000000,21260000000,3176000000,2858000000,779943430.0,2210000000000.0,1020000000000.0,37771,2230207,173000000000.0,0.093345019,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,2.447709791543909,2.4572704119519284,2.468587035795399,2.459869214085069,2.4178437511811466,2.4038712123537196,2.6944472343674746,2.4115832202007357,2.8472102948710027,2.443682448191654,2.4166132448221718,0.08111071060669232,0.8452105879563763,2.4176354306406127,-0.5120216390669293
1,431000000000.0,2120000000000.0,746000000000.0,5920000000000.0,31810000000,21198000000,2672000000,2824000000,780217789.0,2210000000000.0,1020000000000.0,37771,2230207,171000000000.0,0.078921349,-0.22508815,0.01742152,0.015436366,-0.2824496,0.08119165,0.10446547,0.1705446,-0.049234927,0.009183653,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,2.447709791543909,2.4572704119519284,2.468587035795399,2.459869214085069,2.4247497598563585,2.3956519220425805,2.2074071666315667,2.3785081169512847,2.8483384411177153,2.443682448191654,2.4166132448221718,0.08111071060669232,0.8452105879563763,2.3851081126282256,-0.5125486688117499
1,537000000000.0,2650000000000.0,929000000000.0,7370000000000.0,39752000000,26498000000,3776000000,3900000000,909924798.0,2750000000000.0,1270000000000.0,37771,2244601,211000000000.0,0.063438013,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,3.153836816902306,3.1705107566596147,3.1708884007337557,3.1601435265656725,3.127923104709319,3.098268674446441,3.274256838814984,3.4252378550809657,3.381685170678795,3.1362951358898052,3.1082270875581313,0.08111071060669232,1.3032304014616798,3.0356544728759656,-0.513114417932539
1,536000000000.0,2650000000000.0,929000000000.0,7370000000000.0,39754000000,26522000000,3680000000,3552000000,909344312.0,2750000000000.0,1270000000000.0,37771,2244600,216000000000.0,0.064944315,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,3.1471752411913774,3.1705107566596147,3.1708884007337557,3.1601435265656725,3.1281001818548373,3.1014503352120433,3.1814873021033825,3.086704445351292,3.379298250249106,3.1362951358898052,3.1082270875581313,0.08111071060669232,1.303198581271774,3.116972767906933,-0.5130593788226119
1,580000000000.0,2860000000000.0,1000000000000.0,7970000000000.0,42988000000,28638000000,3726000000,4100000000,954590079.0,2980000000000.0,1370000000000.0,37771,2250458,234000000000.0,0.060022989,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,3.4402845724722213,3.4531154215437923,3.443365979480331,3.449912207592129,3.414433926157843,3.3819667593793206,3.2259393717776916,3.6197972859600887,3.5653458820770254,3.431296836205684,3.384872624652515,0.08111071060669232,1.4896012537404462,3.4097186300184155,-0.5132392002679138
1,581000000000.0,2860000000000.0,1000000000000.0,7970000000000.0,42956000000,28624000000,3974000000,4052000000,954452993.0,2980000000000.0,1370000000000.0,37771,2250458,235000000000.0,0.060011447,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,3.4469461481831494,3.4531154215437923,3.443365979480331,3.449912207592129,3.4116006918295514,3.3801107905993857,3.465594008282662,3.573103022549099,3.564782193419548,3.431296836205684,3.384872624652515,0.08111071060669232,1.4896012537404462,3.425982289024609,-0.5132396220036659
1,636000000000.0,3140000000000.0,1100000000000.0,8730000000000.0,47078000000,31442000000,4348000000,4064000000,1000674127.0,3260000000000.0,1500000000000.0,37771,2258111,256000000000.0,0.056197117,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,3.8133328122842047,3.8299216413893626,3.827137217151564,3.816952536892307,3.776556688742659,3.753690792160533,3.8270086617216097,3.5847765884018465,3.754840470497731,3.7904293409380587,3.744511822875214,0.08111071060669232,1.7331211670901814,3.7675191281546723,-0.51337899467141
1,636000000000.0,3140000000000.0,1100000000000.0,8730000000000.0,46828000000,31420000000,4116000000,4368000000,1000579724.0,3260000000000.0,1500000000000.0,37771,2258112,256000000000.0,0.056099609,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,3.8133328122842047,3.8299216413893626,3.827137217151564,3.816952536892307,3.7544220455528783,3.750774269792064,3.6028156146685726,3.880506923338113,3.754452291541953,3.7904293409380587,3.744511822875214,0.08111071060669232,1.7331529872800873,3.7675191281546723,-0.5133825575383058
1,741000000000.0,3660000000000.0,1280000000000.0,10200000000000.0,54730000000,36628000000,4946000000,4740000000,1107051892.0,3800000000000.0,1750000000000.0,37771,2273181,300000000000.0,0.048706808,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,4.512798261931673,4.529704621102565,4.517925444959783,4.526885805407126,4.454053847495474,4.441194655927782,4.404885567487627,4.242387464773282,4.192258876011708,4.483042028636209,4.436125665611174,0.08111071060669232,2.212651428971863,4.483120124427186,-0.5136526847683754
1,741000000000.0,3660000000000.0,1280000000000.0,10200000000000.0,54558000000,36592000000,5136000000,4920000000,1106701299.0,3800000000000.0,1750000000000.0,37771,2273181,299000000000.0,0.048465875,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,4.512798261931673,4.529704621102565,4.517925444959783,4.526885805407126,4.4388252129809045,4.436422164779378,4.588491942229338,4.417490952564493,4.190817260547759,4.483042028636209,4.436125665611174,0.08111071060669232,2.212651428971863,4.466856465420992,-0.5136614882738293
1,1756000000.0,2510000000.0,734000000.0,8498000000.0,18000000,8000000,0,0,1118229.0,1118039287.0,809434728.0,37771,2188654,98000000.0,33.332,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4117316129177846,-0.39231316826520163,-0.3915295163474927,-0.39507768162369716,-0.3900685453017022,-0.4134893955871944,-0.37467827184134145,-0.36867104706193005,-0.35526794478295975,-0.389465091840554,-0.4029319684898394,0.08111071060669232,-0.47701376320284833,-0.3943837388482536,0.70249310321547
1,1754000000.0,2512000000.0,736000000.0,8502000000.0,24000000,8000000,0,0,1117884.0,1116848268.0,806487653.0,37771,2188656,100000000.0,33.332,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4117449360692064,-0.3923104767922027,-0.3915218409227393,-0.39507574983249033,-0.38953731386514745,-0.4134893955871944,-0.37467827184134145,-0.36867104706193005,-0.35526936340037385,-0.3894666194606849,-0.4029401214413017,0.08111071060669232,-0.47695012282303656,-0.3943512115302413,0.70249310321547
1,2042000000.0,2918000000.0,856000000.0,9888000000.0,30000000,10000000,0,0,1298632.0,1299900069.0,939595815.0,37771,2191342,122000000.0,25.52552553,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4098264022644591,-0.39176410777342663,-0.3910613154375338,-0.3944063841793192,-0.3890060824285927,-0.41322425719006084,-0.37467827184134145,-0.36867104706193005,-0.3545261394572891,-0.38923183427572455,-0.4025718836516204,0.08111071060669232,-0.3914810927358304,-0.393993411032105,0.41725056453615844
1,2042000000.0,2920000000.0,856000000.0,9890000000.0,22000000,10000000,0,0,1299480.0,1300076279.0,938308742.0,37771,2191342,120000000.0,25.27477477,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4098264022644591,-0.39176141630042777,-0.3910613154375338,-0.3944054182837158,-0.3897143910106657,-0.41322425719006084,-0.37467827184134145,-0.36867104706193005,-0.3545226525368046,-0.3892316082659436,-0.402575444281634,0.08111071060669232,-0.3914810927358304,-0.3940259383501174,0.4080883257261766
1,2200000000.0,3148000000.0,922000000.0,10662000000.0,30000000,10000000,0,0,1400032.0,1401966766.0,1012713190.0,37771,2192865,122000000.0,26.52552553,-0.22508815,0.01742152,0.015436366,-0.2824496,0.08119165,0.10446547,0.1705446,-0.049234927,0.009183653,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.40877387330213244,-0.3914545883785535,-0.3908080264206708,-0.3940325825807951,-0.3890060824285927,-0.41322425719006084,-0.37467827184134145,-0.36867104706193005,-0.35410918929557894,-0.38910092188806966,-0.4023696076968423,0.08111071060669232,-0.3430189435091681,-0.393993411032105,0.45378979101739375
1,2202000000.0,3150000000.0,922000000.0,10660000000.0,34000000,12000000,2000000,0,1400057.0,1400545188.0,1015182301.0,37771,2192864,130000000.0,26.27627628,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.40876055015071056,-0.3914518969055546,-0.3908080264206708,-0.3940335484763985,-0.3886519281375562,-0.41295911879292735,-0.3727455731598498,-0.36867104706193005,-0.35410908649721556,-0.38910274522688326,-0.4023627770114549,0.08111071060669232,-0.343050763699074,-0.39386330176005546,0.4446824162213658
1,2380000000.0,3412000000.0,996000000.0,11550000000.0,30000000,12000000,2000000,0,1517696.0,1516191867.0,1097863627.0,37771,2194669,132000000.0,36.666,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4075747896741653,-0.3910993139426991,-0.39052403570479405,-0.39360372493287593,-0.3890060824285927,-0.41295911879292735,-0.3727455731598498,-0.36867104706193005,-0.3536253626306138,-0.38895441493583593,-0.4021340428130654,0.08111071060669232,-0.2856153209189522,-0.39383077444204306,0.8243148843039083
1,2384000000.0,3412000000.0,998000000.0,11546000000.0,38000000,12000000,0,0,1518686.0,1517516256.0,1098457626.0,37771,2194669,136000000.0,37.0,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4075481433713216,-0.3910993139426991,-0.39051636028004066,-0.39360565672408276,-0.3882977738465197,-0.41295911879292735,-0.37467827184134145,-0.36867104706193005,-0.35362129181542545,-0.38895271625319733,-0.40213239954134156,0.08111071060669232,-0.2856153209189522,-0.39376571980601827,0.836518985948641
1,2672000000.0,3822000000.0,1120000000.0,12942000000.0,26000000,14000000,0,0,1700048.0,1698003620.0,1230008106.0,37771,2197352,158000000.0,29.52852853,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4056296095665743,-0.39054756197792523,-0.39004815937008175,-0.39293146159289455,-0.3893602367196292,-0.4126939803957938,-0.37467827184134145,-0.36867104706193005,-0.3528755431445371,-0.38872122025639066,-0.40176847100939533,0.08111071060669232,-0.20024175140146372,-0.39340791930788205,0.5635171977582228
1,2672000000.0,3822000000.0,1118000000.0,12944000000.0,38000000,12000000,0,0,1699667.0,1700449752.0,1229324495.0,37771,2197352,160000000.0,29.27927928,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.4056296095665743,-0.39054756197792523,-0.3900558347948352,-0.39293049569729116,-0.3882977738465197,-0.41295911879292735,-0.37467827184134145,-0.36867104706193005,-0.3528771097915944,-0.3887180828081333,-0.4017703621887179,0.08111071060669232,-0.20024175140146372,-0.39337539198986965,0.5544098229621949
1,2916000000.0,4172000000.0,1220000000.0,14128000000.0,40000000,14000000,2000000,0,1857673.0,1855232293.0,1339019933.0,37771,2199671,172000000.0,24.80912365,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.40400418509310776,-0.39007655420311826,-0.3896643881324105,-0.3923586855000656,-0.38812069670100147,-0.4126939803957938,-0.3727455731598498,-0.36867104706193005,-0.35222739946367354,-0.3885195562308541,-0.4014668946550948,0.08111071060669232,-0.1264507310097172,-0.3931802280817953,0.3910737939912557
1,2918000000.0,4172000000.0,1222000000.0,14126000000.0,46000000,16000000,2000000,0,1855347.0,1854279639.0,1339390396.0,37771,2199672,170000000.0,31.03003003,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.40399086194168593,-0.39007655420311826,-0.38965671270765706,-0.39235965139566903,-0.3875894652644467,-0.41242884199866026,-0.3727455731598498,-0.36867104706193005,-0.35223696382339875,-0.38852077812020114,-0.40146586978573867,0.08111071060669232,-0.12641891081981133,-0.3932127553998077,0.6183809011286374
1,8380000000.0,20164000000.0,6518000000.0,61854000000.0,200000000,168000000,8000000,6000000,3312123.0,11848127229.0,8459776126.0,37771,2210870,966000000.0,11.0,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.36760533540859575,-0.36855553610393843,-0.3693321879605886,-0.36930951871561785,-0.3739545250595417,-0.3922783238165118,-0.3669474771153747,-0.36283426413555636,-0.346246796281234,-0.37570250841695,-0.38176764043978834,0.08111071060669232,0.2299035757462849,-0.3802668828308777,-0.11350090256347711
1,8380000000.0,20168000000.0,6520000000.0,61850000000.0,240000000,168000000,8000000,6000000,3312251.0,11849191558.0,8455499087.0,37771,2210870,980000000.0,10.9165,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.36760533540859575,-0.36855015315794065,-0.36932451253583515,-0.3693114505068247,-0.37041298214917673,-0.3922783238165118,-0.3669474771153747,-0.36283426413555636,-0.3462462699536137,-0.3757011432914514,-0.3817794726773016,0.08111071060669232,0.2299035757462849,-0.380039191604791,-0.11655192797466028
1,9580000000.0,23056000000.0,7454000000.0,70716000000.0,200000000,192000000,8000000,6000000,3786790.0,13544381142.0,9661557876.0,37771,2216423,1118000000.0,10.54155125,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.3596114445554818,-0.3646636661475335,-0.3657400891759858,-0.36502963529685706,-0.3739545250595417,-0.3890966630509094,-0.3669474771153747,-0.36283426413555636,-0.344294996651959,-0.3735268658582437,-0.37844296486279855,0.08111071060669232,0.4066010902936623,-0.37779480666193627,-0.13025226526976635
1,9568000000.0,23052000000.0,7448000000.0,70710000000.0,236000000,190000000,10000000,6000000,3786498.0,13541617296.0,9667786310.0,37771,2216422,1120000000.0,10.54155125,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.3596913834640129,-0.36466904909353126,-0.3657631154502461,-0.36503253298366733,-0.3707671364402132,-0.38936180144804294,-0.36501477843388297,-0.36283426413555636,-0.3442961973368428,-0.37353041081158894,-0.37842573417810665,0.08111071060669232,0.40656927010375643,-0.37776227934392387,-0.13025226526976635
1,10228000000.0,24622000000.0,7958000000.0,75506000000.0,232000000,204000000,10000000,8000000,4041972.0,14466353387.0,10328948034.0,37771,2219491,1186000000.0,10.07286755,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.3552947434948003,-0.3625562427893972,-0.3638058821381228,-0.3627163153266625,-0.3711212907312497,-0.38750583266810823,-0.36501477843388297,-0.36088866982676515,-0.34324570497379797,-0.372344329423813,-0.37659665977568435,0.08111071060669232,0.5042254329249164,-0.3766888778495151,-0.1473776051321297
1,10228000000.0,24614000000.0,7956000000.0,75516000000.0,234000000,204000000,10000000,8000000,4041983.0,14465784300.0,10330133682.0,37771,2219491,1170000000.0,9.2664,-0.22508815,0.01742152,0.015436366,-0.2824496,0.08119165,0.10446547,0.1705446,-0.049234927,0.009183653,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.3552947434948003,-0.36256700868139274,-0.36381355756287626,-0.36271148584864543,-0.3709442135857315,-0.38750583266810823,-0.36501477843388297,-0.36088866982676515,-0.34324565974251814,-0.3723450593439549,-0.37659337973340673,0.08111071060669232,0.5042254329249164,-0.37694909639361424,-0.17684530559134662
1,11170000000.0,26890000000.0,8692000000.0,82486000000.0,272000000,224000000,12000000,6000000,4415216.0,15793695645.0,11283377627.0,37771,2223938,1330000000.0,10.28718388,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.34901953917510586,-0.35950411240864805,-0.360989001253616,-0.3593453396707214,-0.36757974782088476,-0.3848544486967729,-0.36308207975239126,-0.36283426413555636,-0.34171095008072744,-0.3706418588889821,-0.3739562729019418,0.08111071060669232,0.6457298174363855,-0.37434691095262324,-0.13954665221163248
1,11172000000.0,26888000000.0,8692000000.0,82484000000.0,220000000,224000000,10000000,6000000,4414645.0,15801578838.0,11284240191.0,37771,2223938,1308000000.0,8.939609902,-0.22508815,0.01742152,0.015436389,-0.2824495,0.08119165,0.1044655,0.17054461,-0.049234916,0.009183638,0.031648837,0.13466597,0.071149275,0.17145793,-0.571313,0.24924335,0.0,-0.349006216023684,-0.35950680388164696,-0.360989001253616,-0.3593463055663248,-0.3721837536043592,-0.3848544486967729,-0.36501477843388297,-0.36283426413555636,-0.34171329799534617,-0.37063174777881286,-0.3739538866571312,0.08111071060669232,0.6457298174363855,-0.3747047114507595,-0.1887859629939937
