ARD,111.30002343192479,299.6326640096819
AdaBoost,16.835984509384243,21.629584096869834
ExtraTree,30.88801107197767,45.145087089819754
Bagging,26.202578985996514,153.85796845710496
SVR,10.568857789600331,68.74148808949936
Ridge,109.11615890086291,291.20120335369234
Lasso,96.67280203095969,268.9737628967686
ElasticNet,99.10022611086022,284.50234989362656
linear_regression,268463585496389.5,655830352321.615
KNNregressor,36.453003354965205,102.04939066739331
DecisionTree,11.506332448708736,77.69088787497232
random_forrest,27.042852369068658,73.28946802343346
XGBoost,21.653944571119734,46.26982263116301
nn,121.68428621282757,406.9632116858704
