ARD,0.08675005382281406,0.054572098986799135
AdaBoost,0.0030355308123003006,0.0005232702309518672
ExtraTree,0.006132108854545237,0.001234064323190461
Bagging,0.003807582673471271,0.008756166137045258
SVR,0.0010768509561843859,0.0012623191030666145
Ridge,0.08364504477249698,0.05211319954832948
Lasso,0.06762391929210118,0.04306819470565496
ElasticNet,0.07085466108136418,0.04718111259336436
linear_regression,6.505135479170541e+23,2.6315275303640342e+17
KNNregressor,0.007739434224301043,0.003704853156312014
DecisionTree,0.008549729147414241,0.0021658643542908948
random_forrest,0.005519065339357917,0.0028475836607118853
XGBoost,0.0033439360068769734,0.0020483314622372936
nn,0.08981066314833105,0.14301814997720474
