ARD,111.39649452167555,290.72273177304817
AdaBoost,16.901481029226282,18.420929062158642
ExtraTree,32.01268815998118,39.77110221168032
Bagging,26.621600694708473,132.41223099124267
SVR,11.248078743687358,54.63328047707859
Ridge,108.7701621955709,286.4423489833722
Lasso,95.71175642741802,266.64153307176065
ElasticNet,98.13263348181125,275.70202187554605
linear_regression,275140733820518.97,586615850215.5327
KNNregressor,37.43418221646664,87.96929968054282
DecisionTree,10.58317126215227,67.98323886566158
random_forrest,27.277430408645294,62.078086015045294
XGBoost,21.85388379104003,40.32281845147432
nn,175.91018871130632,358.1460082225165
