ARD,0.08887104385679152,0.05359465653718761
AdaBoost,0.003293858518528365,0.0007528923098438081
ExtraTree,0.006002998757971869,0.0013193531977311226
Bagging,0.00391025030656884,0.008532692131603984
SVR,0.0010511802409081251,0.001275566561338001
Ridge,0.08574676401860708,0.050923346245973826
Lasso,0.06909127308762245,0.04190271192944721
ElasticNet,0.07243151288229395,0.04591010238682845
linear_regression,6.499993578168135e+23,2.525261015498169e+17
KNNregressor,0.007627784219372507,0.0037034204938094697
DecisionTree,0.015232473170025056,0.0021431226118803774
random_forrest,0.006365294937643526,0.0030811597485498185
XGBoost,0.003637380283924522,0.002143061384252131
nn,0.12641702097647461,0.08211683793007224
