ARD,0.08671258430191232,0.05260118023523977
AdaBoost,0.0029831574589006048,0.000505060079951329
ExtraTree,0.005923485018887884,0.001198174195380726
Bagging,0.0021340683172213597,0.00047970337265573174
SVR,0.0013072494135704063,0.001295800511635969
Ridge,0.08351451736189038,0.05005448569613763
Lasso,0.06672474371553028,0.04209073174704923
ElasticNet,0.07007423228666511,0.045504610880387444
linear_regression,6.376504779502469e+23,2.350804014938538e+17
KNNregressor,0.007609589980759075,0.0036661747708747064
DecisionTree,0.006314226965799689,0.0024053834744701724
random_forrest,0.007189844784810662,0.001878055896334969
XGBoost,0.0029794857235330243,0.005746996378294669
nn,0.0966997494579018,0.05618228861855482
