ARD,111.42073928478494,263.463377876539
AdaBoost,16.572949762097874,16.91916684581064
ExtraTree,31.648016200985154,37.37740510118869
Bagging,26.29460764702061,125.2923159943285
SVR,11.602578764394911,51.60217417958942
Ridge,109.06140962386857,259.85860994568134
Lasso,96.62295087603505,239.3261161413208
ElasticNet,99.01882965282552,251.78217075034044
linear_regression,261376790755793.7,614381918670.4401
KNNregressor,36.88915104112922,81.793533565983
DecisionTree,10.161130370566122,63.36758828908629
random_forrest,26.76928229555747,57.838097823199426
XGBoost,21.753008074083592,37.835377756952575
nn,99.99886016523138,401.5942371832323
