ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp,emb1_1,emb1_2,emb1_3,emb1_4,emb1_5,emb1_6,emb1_7,emb1_8,emb1_9,emb1_10,emb2_1,emb2_2,emb2_3,emb2_4,emb2_5,ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp
1,15187500.0,25218750.0,7843750.0,67812500.0,0,0,0,0,0.703125,650619.1094,1400261.078,116859.875,10521.0,500000.0,0.333,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.5272997971139841,0.8486521889232113,1.0784835334285496,0.7946343081110919,-0.15241624005315793,0.0,0.0,0.0,1.6903027036393352,0.4796558977012471,0.5553793521717226,1.3173234697121807,1.316728422197234,1.1288007763088799,-0.7903650965214765
1,4410958.904,5561643.836,767123.2877,15369863.01,0,0,0,0,0.01369863,1677.917808,11888.67123,679.1643836,29.56164384,27397.26027,0.498498498,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-0.9529897983786115,-1.0471996004822222,-0.9884862806482994,-1.0417529831439223,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5519716252905527,-0.5924692778567139,-0.7738912314989563,-0.7739020074481477,-0.656642566448614,-0.24772702487273007
1,14406250.0,24687500.0,9000000.0,66468750.0,250000,0,0,0,0.78125,2006658.859,4200660.641,116859.9844,10521.09375,531250.0,0.333,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.4199855637086249,0.7974151830934229,1.4162057200987004,0.7475801254029557,3.129518499035402,0.0,0.0,0.0,1.9324903781109564,2.6353642208643686,2.870633376414435,1.3173254388763143,1.316747103773213,1.2468599828489173,-0.7903650965214765
1,16191780.82,20575342.47,2931506.849,56794520.55,0,0,0,0,0.01369863,6887.821918,16282.42466,679.1643836,29.60273973,0.0,0.498498498,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.6652500388061514,0.4008135090461417,-0.35630435708923813,0.408816992304736,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5436893948794443,-0.5888367050464824,-0.7738912314989563,-0.773893818264239,-0.760146528331721,-0.24772702487273007
1,7616438.356,9561643.836,1369863.014,26520547.95,0,0,0,0,0.01369863,269.6849315,3809.246575,679.1643836,29.56164384,0.0,1.0,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-0.5126780286659572,-0.6614150859991099,-0.8124356182837551,-0.6512887104089465,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.554210305486851,-0.5991490105252961,-0.7738912314989563,-0.7739020074481477,-0.760146528331721,1.3966009373920993
1,7343750.0,15187500.0,6031250.0,36750000.0,0,0,0,0,0.78125,253153.2656,770139.0781,116859.9844,10521.03125,500000.0,0.166,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-0.5501351062758231,-0.11882303880396877,0.5490811867564213,-0.29308331077001143,-0.15241624005315793,0.0,0.0,0.0,1.9324903781109564,-0.15219905190878838,0.034420659238109705,1.3173254388763143,1.316734649389227,1.1288007763088799,-1.3379263074113823
1,27780821.92,35205479.45,4958904.11,97178082.19,0,0,0,0,0.01369863,22305.0274,30771.83562,679.1643836,29.61643836,0.0,0.666,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,2.25714643758977,1.8118335819588236,0.23586605262664917,1.8229308437010843,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.519180527652457,-0.5768574619851428,-0.7738912314989563,-0.7738910885362693,-0.760146528331721,0.30147851561228783
1,2958904.11,3671232.877,520547.9452,10328767.12,0,0,0,0,0.01369863,1092.589041,6528.027397,679.1643836,29.5890411,0.0,0.498498498,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-1.1524472666418908,-1.2295224189800646,-1.0605070061384974,-1.2182773716516764,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5529021275823777,-0.5969012354854993,-0.7738912314989563,-0.7738965479922085,-0.760146528331721,-0.24772702487273007
1,18406250.0,27468750.0,7406250.0,75250000.0,0,0,0,0,0.78125,686751.3906,1212462.047,120629.5938,10860.26563,593750.0,0.166,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.9694344387440644,1.065655978319962,0.9506967600938979,1.0550737379840323,-0.15241624005315793,0.0,0.0,0.0,1.9324903781109564,0.537095703090939,0.4001149149048355,1.3851771722086363,1.3843339330654707,1.4829783959289924,-1.3379263074113823
1,2904109.589,3698630.137,547945.2055,10273972.6,0,0,0,0,0.01369863,2853.315068,7294.945205,679.1643836,29.5890411,0.0,1.0,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-1.1599739636222797,-1.2268800593182476,-1.0525047032997623,-1.2201961149859906,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5501030859227705,-0.5962671797012121,-0.7738912314989563,-0.7738965479922085,-0.760146528331721,1.3966009373920993
1,16468750.0,25343750.0,7625000.0,72656250.0,0,0,0,0,0.71875,2028748.359,4144357.844,113090.3281,10181.89063,593750.0,0.333,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.7032951398987733,0.8607079550008084,1.0145901467612237,0.9642482225241413,-0.15241624005315793,0.0,0.0,0.0,1.7387402385336594,2.6704800934031776,2.8240845627905946,1.249472861359368,1.2491540492816635,1.4829783959289924,-0.7903650965214765
1,14849315.07,18794520.55,2575342.466,52000000.0,0,0,0,0,0.01369863,4054.027397,26155.50685,679.1643836,29.5890411,0.0,1.0,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.4808459647783745,0.22906012909912093,-0.46033429372991713,0.24092694880139548,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5481943029670249,-0.5806740508402418,-0.7738912314989563,-0.7738965479922085,-0.760146528331721,1.3966009373920993
1,3972602.74,4904109.589,712328.7671,13753424.66,0,0,0,0,0.01369863,187.8493151,5181.712329,679.1643836,29.56164384,0.0,0.666,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-1.013203373672274,-1.1106162330409506,-1.004490886325769,-1.09835591185636,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5543404002864001,-0.5980143128549824,-0.7738912314989563,-0.7739020074481477,-0.760146528331721,0.30147851561228783
1,6843750.0,13562500.0,5593750.0,36500000.0,0,0,0,0,0.9375,185757.1719,735728.2656,120583.0938,10860.26563,687500.0,0.333,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-0.618816215655253,-0.27554799781273315,0.42129441342176954,-0.30183757732036237,-0.15241624005315793,0.0,0.0,0.0,2.4168657270541987,-0.259339215152991,0.005971228960118182,1.3843401874536767,1.3843339330654707,1.8371560155491051,-0.7903650965214765
1,16849315.07,21315068.49,3041095.89,58958904.11,0,0,0,0,0.01369863,24045.36986,38779.76712,679.1643836,29.61643836,0.0,0.666,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.7555704022960943,0.47215721991519793,-0.324295145792715,0.484607354710486,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5164138899286862,-0.5702368368871397,-0.7738912314989563,-0.7738910885362693,-0.760146528331721,0.30147851561228783
1,6575342.466,8246575.342,1150684.932,22821917.81,0,0,0,0,0.01369863,660.6849315,4754.013699,679.1643836,29.56164384,27397.26027,0.666,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-0.6556852700570871,-0.7882483511165668,-0.8764540408768012,-0.7808038868758337,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5535887293460297,-0.5983679163147722,-0.7738912314989563,-0.7739020074481477,-0.656642566448614,0.30147851561228783
1,12406250.0,21500000.0,8593750.0,58906250.0,0,0,0,0,0.96875,779840.6875,1156311.453,116859.9219,10521.0625,625000.0,0.199279712,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.14526112619090512,0.4899931481146928,1.2975465734308094,0.48276356225484,-0.15241624005315793,0.0,0.0,0.0,2.513740796842847,0.6850805775637757,0.3536919363985648,1.317324313896805,1.3167408765812199,1.60103760246903,-1.228808466688105
1,2630136.986,3287671.233,465753.4247,9150684.932,0,0,0,0,0.01369863,3414.561644,6885.027397,679.1643836,29.60273973,0.0,1.0,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-1.1976074482495,-1.2665154546312858,-1.0765116117867588,-1.259530353619567,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5492108673019026,-0.5966060827160248,-0.7738912314989563,-0.773893818264239,-0.760146528331721,1.3966009373920993
1,15125000.0,25593750.0,9843750.0,69937500.0,0,0,0,0,0.921875,2056234.672,3776054.172,113090.3281,10181.73438,718750.0,0.166,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.5187146584415554,0.884819487156003,1.6626516401012428,0.8690455737890749,-0.15241624005315793,0.0,0.0,0.0,2.3684281921598744,2.714175327060336,2.5195863868846273,1.249472861359368,1.2491229133216986,1.9552152220891428,-1.3379263074113823
1,13671232.88,17315068.49,2410958.904,47917808.22,0,0,0,0,0.01369863,7457.808219,19044.08219,679.1643836,29.5890411,0.0,0.498498498,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.31902198127967785,0.08637270543208564,-0.5083481108207437,0.0979805689943093,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.542783282640834,-0.5865534813256993,-0.7738912314989563,-0.7738965479922085,-0.760146528331721,-0.24772702487273007
1,3041095.89,3835616.438,547945.2055,10712328.77,0,0,0,0,0.01369863,193.260274,5162.328767,679.1643836,29.56164384,0.0,0.498498498,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-1.1411572213773507,-1.213668260912717,-1.0525047032997623,-1.204846167961307,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.55433179843742,-0.5980303383788104,-0.7738912314989563,-0.7739020074481477,-0.760146528331721,-0.24772702487273007
1,10125000.0,16656250.0,5843750.0,46812500.0,0,0,0,0,0.796875,221407.8281,927063.5,120629.5938,10860.25,406250.0,0.333,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-0.16809643535274402,0.02283221260779901,0.4943154267558562,0.05927591788161363,-0.15241624005315793,0.0,0.0,0.0,1.9809279130052806,-0.20266505326412554,0.16415925229685177,1.3851771722086363,1.3843308184731236,0.7746231566887672,-0.7903650965214765
1,19835616.44,25123287.67,3589041.096,69232876.71,0,0,0,0,0.01369863,31434.34247,48616.34247,679.1643836,29.57534247,0.0,0.666,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,1.1657753843619174,0.8394452167655923,-0.16424908901801558,0.8443717333960937,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.504667575147206,-0.5621043650196406,-0.7738912314989563,-0.7738992777201782,-0.760146528331721,0.30147851561228783
1,1780821.918,2246575.342,328767.1233,6301369.863,0,0,0,0,0.01369863,698.260274,8706.876712,679.1643836,29.5890411,0.0,1.0,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-1.314271250415312,-1.3669251228412351,-1.1165231259512252,-1.3593050080193971,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5535289954933923,-0.5950998533858077,-0.7738912314989563,-0.7738965479922085,-0.760146528331721,1.3966009373920993
1,12343750.0,20062500.0,6531250.0,54687500.0,0,0,0,0,0.96875,717234.2656,1139449.969,116859.875,10521.0625,656250.0,0.333,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.13667598751847637,0.3513518382223243,0.6951232134245946,0.335035314217668,-0.15241624005315793,0.0,0.0,0.0,2.513740796842847,0.5855545977294071,0.3397515618886206,1.3173234697121807,1.3167408765812199,1.7190968090090677,-0.7903650965214765
1,10931506.85,13753424.66,1945205.479,38027397.26,0,0,0,0,0.01369863,1221.780822,8492.780822,679.1643836,29.60273973,0.0,1.0,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-0.05731286499252507,-0.2571340534974948,-0.6443872590500299,-0.24835260635109976,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5526967502712272,-0.5952768589736694,-0.7738912314989563,-0.773893818264239,-0.760146528331721,1.3966009373920993
1,16593750.0,26906250.0,10875000.0,76187500.0,375000,0,0,0,0.625,2009436.188,4330504.859,116859.875,10520.98438,625000.0,0.333,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,0.7204654172436309,1.0114050309707743,1.9638633201043503,1.0879022375478482,4.770485868579682,0.0,0.0,0.0,1.4481150291677143,2.6397793652163166,2.9779831818568763,1.3173234697121807,1.3167253095975882,1.60103760246903,-0.7903650965214765
1,19123287.67,24136986.3,3452054.795,66657534.25,0,0,0,0,0.01369863,4745.767123,13218.0274,679.1643836,29.60273973,27397.26027,0.666,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,1.0679283240289479,0.7443202679757225,-0.20426060306564842,0.7541907959829881,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5470946382372552,-0.5913702213995892,-0.7738912314989563,-0.773893818264239,-0.656642566448614,0.30147851561228783
1,767123.2877,931506.8493,136986.3014,2630136.986,0,0,0,0,0.01369863,192.3013699,3243.60274,679.1643836,29.56164384,27397.26027,1.0,-0.10542753,0.2711603,-0.2202882,0.2299085,-0.22426301,0.16581342,-0.09901125,0.05321046,-0.09573825,-0.18863314,-0.025293972,-0.16717009,0.078781076,-0.13482153,0.1073556,0.0,-1.4535151434261373,-1.493758387833312,-1.1725392457639534,-1.487860812714076,-0.15241624005315793,0.0,0.0,0.0,-0.446920583012971,-0.5543333228157061,-0.5996166613500481,-0.7738912314989563,-0.7739020074481477,-0.656642566448614,1.3966009373920993
