ARD,2.9779998448415543e-05,355.9691307412273
AdaBoost,1.2767183634070235e-07,0.18541521167106575
ExtraTree,4.35081777286706e-06,0.11820483374356912
Bagging,4.964787318350707e-06,0.2458944155544854
SVR,1.8067868441397155e-06,0.14173263295652785
Ridge,3.124908145302678e-05,0.1922986260660449
Lasso,2.3298056005228314e-05,0.15903707755971386
ElasticNet,2.2784173218829428e-05,0.15993559595916046
linear_regression,0.00013377751624914916,414.4809805919494
KNNregressor,3.6025455302762395e-06,0.15889909119997422
DecisionTree,1.4608107250538405e-07,0.17483636630979235
random_forrest,2.3759741852664084e-07,0.11049280535332753
XGBoost,8.850216339651662e-07,0.17974619260129826
nn,0.14632411152733518,0.20457380099764522
