ARD,2.9289453245020105e-05,366.68313412179884
AdaBoost,0.000629718782016082,0.19301027208148044
ExtraTree,4.219740148763956e-06,0.1287285374485203
Bagging,4.81424165596342e-06,0.25762130574298764
SVR,2.001665736274031e-06,0.14947589645738793
Ridge,2.8817061820428925e-05,0.20330968479391145
Lasso,2.2408949668431218e-05,0.16882234408901048
ElasticNet,2.1831807374017737e-05,0.1697461954337023
linear_regression,0.00013212507669757497,425.48474387996055
KNNregressor,4.4436787892245945e-06,0.17240828899828914
DecisionTree,0.0004519584163023495,0.1580984167225335
random_forrest,0.00036723699278815475,0.13195907576394247
XGBoost,9.913787145987734e-06,0.18789360419038256
nn,0.024137711685577656,0.34927272172059465
