ARD,2.9505703200209267e-05,357.4069657079726
AdaBoost,0.0006297249733508925,0.1787316600500257
ExtraTree,4.850023800195179e-06,0.10743950107265332
Bagging,4.9013347071494765e-06,0.22728710516826614
SVR,1.938326465666641e-06,0.1274553639375181
Ridge,3.170111451011062e-05,0.1765809269841539
Lasso,2.494672667956815e-05,0.1446276874468672
ElasticNet,2.438228229637199e-05,0.14547143432356013
linear_regression,0.00014139448160307275,416.1935216557617
KNNregressor,2.897005654481553e-06,0.15111296671713925
DecisionTree,0.00045198233826725456,0.1280346121400599
random_forrest,0.0003672179906994727,0.11208796620391989
XGBoost,9.728577312980116e-06,0.16096646558023353
