ARD,3.0483868995024226,73.87638265103357
AdaBoost,0.5426913765287643,1.6700759098862246
ExtraTree,1.02833198063884,0.30439324745580265
Bagging,1.2647875616456106,0.914651893000188
SVR,0.6363801924476767,0.6702484501408338
Ridge,2.2523395631954024,0.6372932416620073
Lasso,2.305166995959171,0.5209839743803539
ElasticNet,2.266969956476282,0.5212054321142077
linear_regression,5.628977448242632,80.62262337924585
KNNregressor,0.5321781202179954,0.9488862625319588
DecisionTree,0.4957466130709245,0.902933200843985
random_forrest,0.5294099985984316,0.5522590653033539
XGBoost,0.49637184719125976,0.5539209754882488
nn,67.12821024027399,0.7802082140254514
