ARD,141.09647769040114,341.34466697366724
AdaBoost,8.27085900832681,27.002502707238115
ExtraTree,30.406984865172973,101.97059027509592
Bagging,5.338958008879292,7.769224038458076
SVR,46.17160990916546,137.8017845438493
Ridge,50.223212868653604,205.34170142371295
Lasso,26.564906239063486,78.32435337385593
ElasticNet,53.83321865872631,218.41647207030854
linear_regression,7814846.0804704195,3944309.0718534365
KNNregressor,3.8895085418290725,1.0154473370630968
DecisionTree,5.145560678726767,13.522463665883683
random_forrest,29.22402629608061,144.08333095418027
XGBoost,43.61724167300945,121.35048962393688
nn,46.877280475517644,209.45882959029817
