AdaBoost,33032.20524781805,47100.73203223843
ExtraTree,5995.610552709598,50083.06543488868
Bagging,9687.413105267864,16004.27332154915
SVR,2126.587057263811,54514.780859148734
random_forrest,34450.1624159264,56430.689059306285
XGBoost,31757.93614329157,81411.50645443801
