AdaBoost,140666209452.38693,257741746664.41788
Bagging,799675740746.7745,3211777162494.4927
DecisionTree,18867191615.2449,1687903130592.4644
random_forrest,237518354642.6009,591604604960.7463
XGBoost,396405770005.80975,781016575860.838
